ID,Shape,Layout,Area,MainArea,Age,Floor,TopSchool,Parking,Balcony,LowStruct,DisTrict,Road,Money
3396,電梯大樓,3房2廳2衛,權狀54.23坪,主建24.8坪,11年,3F/11F,0.0,1.0,1.0,0.0,小港區-,中鋼路,"1,398"
3397,電梯大樓,4房2廳2衛,權狀47.35坪,主建30.32坪,28年,5F/12F,0.0,1.0,1.0,1.0,前金區-,八德二路,"1,228"
3398,透天厝,4房2廳3衛,權狀59.22坪,主建53.63坪,17年,1F~4F/4F,0.0,0.0,0.0,0.0,楠梓區-,常德路386巷,"1,880"
3399,電梯大樓,3房3廳,權狀55.01坪,主建41.88坪,45年,3F/12F,0.0,0.0,0.0,0.0,前金區-,中山二路,"1,088"
3400,電梯大樓,3房2廳2衛,權狀33.6坪,主建22.66坪,28年,9F/13F,0.0,0.0,1.0,1.0,三民區-,建元路9巷,998
3401,電梯大樓,4房2廳5衛,權狀199.26坪,主建135.46坪,33年,1F/1F,1.0,1.0,0.0,1.0,苓雅區-,林富街,"3,188"
3402,電梯大樓,2房1廳2衛,權狀32.89坪,主建14.8坪,1年,8F/15F,0.0,1.0,0.0,0.0,楠梓區-,大學三十八街,"1,050"
3403,電梯大樓,3房2廳2衛,權狀40.33坪,主建21.58坪,26年,13F/14F,0.0,1.0,1.0,0.0,左營區-,榮總路141巷,998
3404,電梯大樓,4房2廳2衛,權狀40.47坪,主建26.47坪,29年,16F/16F,0.0,0.0,0.0,0.0,鳳山區-,五甲二路,"1,058"
3405,透天厝,3房1廳1衛,權狀35.86坪,主建35.86坪,67年,整棟/1F,0.0,0.0,1.0,0.0,三民區-,晉元街,"11,500"
3406,電梯大樓,2房2廳2衛,權狀29.85坪,主建14.04坪,7個月,7F/18F,1.0,1.0,1.0,0.0,三民區-,順昌街,"1,238"
3407,電梯大樓,4房2廳3衛,權狀53.63坪,主建37.54坪,29年,4F/11F,0.0,1.0,1.0,0.0,小港區-,崇本街46巷,"1,198"
3408,電梯大樓,4房2廳2衛,權狀121.58坪,主建57.79坪,8年,27F/27F,0.0,0.0,0.0,0.0,三民區-,正忠路,"3,980"
3409,公寓,3房2廳2衛,權狀27.53坪,主建24.31坪,34年,5F/5F,0.0,0.0,0.0,0.0,前鎮區-,育群街266巷,588
3410,電梯大樓,5房3廳3衛,權狀44.2坪,主建34坪,34年,7F/7F,0.0,0.0,0.0,0.0,苓雅區-,武嶺街,"1,180"
3411,電梯大樓,2房1廳1衛,權狀25.13坪,主建11.4坪,不詳,28F/35F,0.0,0.0,0.0,0.0,前金區-,中正四路,"1,088"
3412,電梯大樓,1房2廳1衛,權狀28.24坪,主建19.56坪,23年,1F/14F,0.0,0.0,0.0,0.0,左營區-,富民路,"2,825"
3413,電梯大樓,開放式格局,權狀102.65坪,主建79.65坪,28年,1F~3F/14F,0.0,0.0,0.0,1.0,左營區-,自由三路,"4,980"
3414,電梯大樓,3房2廳2衛,權狀36.05坪,主建19.15坪,29年,4F/7F,0.0,0.0,0.0,0.0,小港區-,桂華街,798
3415,電梯大樓,2房2廳1衛,權狀29.85坪,主建14.04坪,8個月,7F/18F,1.0,1.0,1.0,0.0,三民區-,順昌街,"1,288"
3416,透天厝,5房2廳6衛,權狀92.17坪,主建86.54坪,8年,整棟/4F,0.0,0.0,0.0,0.0,鳥松區-,本館路,"5,500"
3417,電梯大樓,3房2廳2衛,權狀84.64坪,主建40.42坪,15年,11F/15F,0.0,1.0,0.0,1.0,鳥松區-,明湖路,"3,280"
3418,電梯大樓,2房2廳1衛,權狀30.95坪,主建16.17坪,4個月,4F/15F,0.0,0.0,0.0,0.0,大寮區-,勝利街,948
3419,電梯大樓,4房2廳2衛,權狀52.84坪,主建24.88坪,1個月,12F/15F,0.0,0.0,0.0,0.0,楠梓區-,三山街,"1,498"
3420,電梯大樓,3房2廳2衛,權狀54.23坪,主建24.8坪,11年,3F/11F,0.0,1.0,1.0,0.0,小港區-,中鋼路,"1,398"
3421,電梯大樓,3房2廳2衛,權狀41.87坪,主建22.54坪,29年,17F/18F,1.0,0.0,0.0,1.0,小港區-,大鵬路,836
3422,透天厝,3房1廳2衛,權狀22.83坪,主建22.83坪,45年,整棟/2F,0.0,0.0,1.0,0.0,仁武區-,安樂一街,598
3423,電梯大樓,4房2廳3衛,權狀154.19坪,主建82.46坪,15年,17F/24F,0.0,1.0,1.0,1.0,苓雅區-,四維三路,"5,980"
3424,電梯大樓,2房2廳1衛,權狀38.38坪,主建15.49坪,6年,13F/15F,0.0,1.0,1.0,0.0,仁武區-,京吉五路,"1,098"
3425,電梯大樓,4房2廳2衛,權狀41.75坪,主建31.47坪,33年,2F/7F,0.0,0.0,0.0,1.0,三民區-,大豐一路288巷,868
3426,電梯大樓,3房2廳2衛,權狀44.49坪,主建25.21坪,28年,6F/7F,0.0,1.0,1.0,0.0,三民區-,寶興路,888
3427,電梯大樓,3房2廳2衛,權狀49.43坪,主建21.03坪,2年,4F/10F,0.0,1.0,1.0,0.0,岡山區-,成功路80巷,"1,480"
3428,電梯大樓,3房2廳2衛,權狀37.3坪,主建25.08坪,18年,2F/14F,1.0,0.0,1.0,0.0,鼓山區-,博愛二路,"1,296"
3429,電梯大樓,2房2廳2衛,權狀35.71坪,主建27.41坪,27年,1F~2F/7F,0.0,0.0,0.0,0.0,楠梓區-,秀群路,"1,150"
3430,電梯大樓,4房2廳2衛,權狀37.81坪,主建26.92坪,28年,5F/22F,0.0,0.0,1.0,1.0,鼓山區-,九如四路,858
3431,電梯大樓,4房2廳2衛,權狀37.81坪,主建26.92坪,28年,5F/22F,0.0,0.0,1.0,1.0,鼓山區-,九如四路,858
3432,電梯大樓,3房2廳1衛,權狀34.46坪,主建19.1坪,10個月,2F/15F,0.0,1.0,1.0,0.0,三民區-,建國三路,"1,256"
3433,電梯大樓,1房2廳1衛,權狀36.06坪,主建16.43坪,12年,9F/15F,0.0,1.0,0.0,0.0,鼓山區-,美術東八街,"1,688"
3434,公寓,3房2廳2衛,權狀21.44坪,主建21.44坪,34年,3F/5F,0.0,0.0,0.0,0.0,鳳山區-,鳳松路332巷,628
3435,電梯大樓,3房3廳,權狀55.01坪,主建41.88坪,45年,3F/12F,0.0,0.0,0.0,0.0,前金區-,中山二路,"1,088"
3436,電梯大樓,4房2廳2衛,權狀42.88坪,主建24.13坪,29年,4F/13F,0.0,1.0,1.0,1.0,三民區-,重慶街349巷,"1,688"
3437,公寓,4房2廳3衛,權狀58.81坪,主建58.81坪,45年,4F/5F,0.0,0.0,1.0,0.0,苓雅區-,四維三路,998
3438,電梯大樓,2房1廳1衛,權狀25坪,主建14坪,不詳,31F/34F,0.0,0.0,0.0,0.0,新興區-,文橫一路,"1,460"
3439,電梯大樓,4房2廳2衛,權狀77.28坪,主建38.36坪,23年,9F/29F,0.0,0.0,0.0,0.0,左營區-,博愛二路,"2,680"
3440,電梯大樓,4房2廳2衛,權狀32.34坪,主建22.1坪,28年,10F/24F,0.0,0.0,0.0,0.0,左營區-,大中二路,968
3441,電梯大樓,3房2廳2衛,權狀47.77坪,主建24.9坪,不詳,3F/30F,1.0,1.0,0.0,0.0,三民區-,平等路,"2,358"
3442,電梯大樓,2房1廳1衛,權狀30坪,主建13坪,不詳,24F/34F,0.0,0.0,0.0,0.0,新興區-,文橫一路,"1,480"
3443,電梯大樓,3房2廳2衛,權狀46.94坪,主建25.09坪,16年,2F/15F,0.0,1.0,1.0,0.0,左營區-,自勉路,"1,438"
3444,電梯大樓,3房2廳2衛,權狀49.61坪,主建25.04坪,24年,17F/26F,0.0,0.0,0.0,0.0,左營區-,新莊一路,"1,598"
3445,電梯大樓,3房2廳1衛,權狀31.37坪,主建17.65坪,2年,7F/28F,0.0,0.0,0.0,0.0,左營區-,博愛二路,"1,388"
3446,電梯大樓,2房1廳1衛,權狀29.92坪,主建14.5坪,不詳,23F/34F,0.0,1.0,0.0,0.0,新興區-,民生一路,"1,288"
3447,電梯大樓,5房5衛,權狀26.54坪,主建23.84坪,46年,7F/12F,0.0,0.0,0.0,0.0,新興區-,八德一路,759
3448,電梯大樓,3房2廳2衛,權狀31.04坪,主建24.45坪,18年,1F/15F,0.0,0.0,1.0,0.0,鼓山區-,富農路,"1,799"
3449,電梯大樓,3房2廳2衛,權狀32.73坪,主建23.06坪,30年,10F/10F,0.0,0.0,1.0,1.0,大寮區-,仁德路16巷,638
3450,電梯大樓,2房1廳1衛,權狀25坪,主建11坪,不詳,35F/35F,0.0,0.0,0.0,0.0,前金區-,中正四路,"1,300"
3451,電梯大樓,2房2廳1衛,權狀28.1坪,主建14.46坪,28年,2F/10F,0.0,1.0,1.0,0.0,鼓山區-,文忠路,898
3452,電梯大樓,3房2廳2衛,權狀76.73坪,主建34.97坪,9個月,19F/27F,0.0,1.0,1.0,0.0,鼓山區-,馬卡道路,"3,968"
3453,電梯大樓,3房2廳2衛,權狀44.59坪,主建21.71坪,8個月,3F/24F,0.0,1.0,1.0,0.0,三民區-,鼎強街,"1,898"
3454,電梯大樓,2房2廳1衛,權狀30.95坪,主建16.17坪,4個月,4F/15F,0.0,0.0,0.0,0.0,大寮區-,勝利街,948
3455,電梯大樓,2房2廳1衛,權狀31.11坪,主建13.02坪,3年,15F/18F,0.0,1.0,1.0,0.0,左營區-,桃子園路,"1,168"
3456,電梯大樓,3房2廳2衛,權狀56.05坪,主建19.06坪,不詳,12F/34F,0.0,0.0,0.0,0.0,新興區-,文橫一路,"1,988"
3457,電梯大樓,2房2廳1衛,權狀22.92坪,主建12.49坪,4年,8F/15F,0.0,0.0,0.0,0.0,苓雅區-,苓雅二路189巷,958
3458,電梯大樓,3房2廳2衛,權狀31.04坪,主建24.45坪,18年,1F/15F,0.0,0.0,1.0,0.0,鼓山區-,富農路,"1,799"
3459,透天厝,5房2廳5衛,權狀58.16坪,主建55.44坪,7個月,整棟/3F,0.0,0.0,0.0,0.0,林園區-,中港路51巷,"1,550"
3460,電梯大樓,3房2廳2衛,權狀93.37坪,主建44.87坪,9年,20F/21F,0.0,1.0,1.0,0.0,鼓山區-,美術北五街,"3,500"
3461,透天厝,3房1廳2衛,權狀22.83坪,主建22.83坪,45年,整棟/2F,0.0,0.0,1.0,0.0,仁武區-,安樂一街,598
3462,電梯大樓,3房2廳2衛,權狀43坪,主建22.72坪,25年,3F/14F,0.0,0.0,0.0,0.0,鳳山區-,過埤路,798
3463,電梯大樓,3房2廳2衛,權狀56.65坪,主建21.52坪,4年,9F/15F,0.0,1.0,1.0,0.0,鼓山區-,鼓山二路37巷,"1,998"
3464,電梯大樓,5房5衛,權狀26.54坪,主建23.84坪,46年,7F/12F,0.0,0.0,0.0,0.0,新興區-,八德一路,759
3465,電梯大樓,3房2廳2衛,權狀41.87坪,主建22.54坪,29年,17F/18F,1.0,0.0,0.0,1.0,小港區-,大鵬路,836
3466,電梯大樓,1房1廳1衛,權狀9.55坪,主建5.66坪,29年,5F/7F,0.0,0.0,0.0,1.0,左營區-,立信路,328
3467,電梯大樓,3房2廳2衛,權狀21.64坪,主建21.64坪,41年,2F/5F,0.0,0.0,0.0,0.0,大寮區-,九和路1巷,298
3468,電梯大樓,2房2廳2衛,權狀36.33坪,主建16.83坪,不詳,7F/15F,0.0,0.0,0.0,0.0,仁武區-,京富路,"1,188"
3469,電梯大樓,3房2廳2衛,權狀39.09坪,主建26.87坪,30年,6F/12F,1.0,1.0,0.0,1.0,左營區-,立文路,"1,038"
3470,電梯大樓,2房1廳1衛,權狀29.92坪,主建14.5坪,不詳,23F/34F,0.0,1.0,0.0,0.0,新興區-,民生一路,"1,288"
3471,別墅,4房2廳3衛,權狀60.79坪,主建52.73坪,17年,整棟/4F,0.0,0.0,0.0,0.0,左營區-,文智路35巷,"2,598"
3472,公寓,3房2廳2衛,權狀32.85坪,主建26.2坪,40年,1F/5F,0.0,0.0,1.0,1.0,鹽埕區-,安石街7巷,938
3473,電梯大樓,3房2廳2衛,權狀68.27坪,主建29.55坪,6年,11F/15F,0.0,1.0,1.0,0.0,仁武區-,京吉五路,"1,888"
3474,電梯大樓,3房2廳2衛,權狀40.5坪,主建25.8坪,28年,2F/16F,0.0,0.0,1.0,0.0,左營區-,孟子路,958
3475,電梯大樓,2房2廳2衛,權狀37.91坪,主建15.55坪,1年,9F/15F,0.0,0.0,0.0,0.0,三民區-,自立一路,"1,550"
3476,電梯大樓,2房2廳1衛,權狀24.6坪,主建15.27坪,18年,4F/15F,0.0,0.0,1.0,0.0,楠梓區-,惠民路233巷,638
3477,電梯大樓,3房2廳1衛,權狀31.37坪,主建17.65坪,2年,7F/28F,0.0,0.0,0.0,0.0,左營區-,博愛二路,"1,388"
3478,電梯大樓,3房2廳2衛,權狀38.86坪,主建26坪,27年,7F/7F,0.0,0.0,1.0,0.0,小港區-,宏光街,777
3479,電梯大樓,2房1廳1衛,權狀25坪,主建11坪,不詳,35F/35F,0.0,0.0,0.0,0.0,前金區-,中正四路,"1,300"
3480,電梯大樓,1房1廳1衛,權狀22.83坪,主建7.14坪,29年,2F/7F,0.0,0.0,0.0,0.0,左營區-,安吉街,698
3481,電梯大樓,3房2廳2衛,權狀40.33坪,主建21.58坪,26年,13F/14F,0.0,1.0,1.0,0.0,左營區-,榮總路141巷,998
3482,電梯大樓,3房2廳2衛,權狀68.27坪,主建29.55坪,6年,11F/15F,0.0,1.0,1.0,0.0,仁武區-,京吉五路,"1,888"
3483,電梯大樓,3房2廳2衛,權狀56.65坪,主建21.52坪,4年,9F/15F,0.0,1.0,1.0,0.0,鼓山區-,鼓山二路37巷,"1,998"
3484,公寓,3房2廳2衛,權狀37.43坪,主建28.84坪,36年,3F/5F,0.0,0.0,0.0,0.0,鼓山區-,中華一路,798
3485,電梯大樓,2房1廳2衛,權狀32.17坪,主建13.9坪,1年,6F/15F,0.0,1.0,0.0,0.0,仁武區-,霞海東二街,"1,198"
3486,透天厝,4房2廳3衛,權狀24.66坪,主建24.66坪,56年,整棟/2F,0.0,0.0,0.0,0.0,左營區-,左營大路401巷,986
3487,電梯大樓,3房2廳2衛,權狀61.9坪,主建31.88坪,10年,22F/27F,0.0,0.0,0.0,0.0,鼓山區-,美術北五街,"2,988"
3488,電梯大樓,2房2廳2衛,權狀26.45坪,主建14.46坪,4個月,2F/15F,0.0,1.0,0.0,0.0,前鎮區-,康和路,928
3489,電梯大樓,3房2廳3衛,權狀72.43坪,主建31.77坪,3年,6F/28F,0.0,1.0,1.0,0.0,鳳山區-,和德街,"2,480"
3490,電梯大樓,2房1廳1衛,權狀32.97坪,主建13.71坪,不詳,6F/10F,0.0,1.0,1.0,0.0,岡山區-,白米路96巷,798
3491,透天厝,5房2廳5衛,權狀62.9坪,主建56.21坪,8個月,整棟/4F,1.0,0.0,0.0,1.0,梓官區-,公館路,"2,088"
3492,電梯大樓,2房1廳1衛,權狀22.4坪,主建10.56坪,4年,2F/15F,0.0,1.0,1.0,0.0,三民區-,建國三路,928
3493,電梯大樓,3房2廳2衛,權狀51.54坪,主建27.05坪,10年,15F/15F,0.0,1.0,1.0,0.0,小港區-,中安路,"1,380"
3494,電梯大樓,4房2廳2衛,權狀63.93坪,主建32.28坪,10年,11F/14F,0.0,1.0,1.0,0.0,前鎮區-,育樂路,"2,588"
3495,電梯大樓,3房2廳2衛,權狀44.94坪,主建19.37坪,8個月,15F/24F,0.0,1.0,0.0,0.0,三民區-,美都路,"2,180"
3496,電梯大樓,1房2廳1衛,權狀79.87坪,主建65.95坪,29年,1F~2F/22F,0.0,0.0,0.0,0.0,鼓山區-,九如四路,"3,196"
3497,電梯大樓,3房2廳2衛,權狀42.21坪,主建27.64坪,25年,12F/22F,0.0,0.0,0.0,1.0,左營區-,大中二路,948
3498,電梯大樓,4房2廳3衛,權狀154.73坪,主建73.63坪,10年,9F/25F,0.0,0.0,0.0,0.0,左營區-,孟子路,"5,198"
3499,電梯大樓,2房2廳1衛,權狀26坪,主建12.72坪,8個月,14F/15F,0.0,1.0,1.0,0.0,苓雅區-,英祥街,"1,250"
3500,電梯大樓,1房1廳1衛,權狀14.11坪,主建8.92坪,31年,4F/15F,1.0,0.0,1.0,1.0,岡山區-,中山北路,338
3501,電梯大樓,4房2廳2衛,權狀46.3坪,主建24.1坪,17年,7F/12F,0.0,0.0,0.0,0.0,三民區-,鼎中路762巷,"1,100"
3502,電梯大樓,3房2廳2衛,權狀44.87坪,主建23.09坪,11年,3F/15F,0.0,1.0,1.0,0.0,前金區-,七賢二路,"1,628"
3503,電梯大樓,開放式格局,權狀128.59坪,主建62.79坪,4年,25F/68F,0.0,0.0,0.0,0.0,前鎮區-,新光路,"5,200"
3504,電梯大樓,4房2廳2衛,權狀39.43坪,主建28.36坪,28年,3F/13F,1.0,0.0,0.0,1.0,左營區-,重立路782巷,888
3505,電梯大樓,3房2廳2衛,權狀61.57坪,主建26.62坪,3年,23F/28F,1.0,1.0,1.0,0.0,左營區-,博愛二路,"2,585"
3506,電梯大樓,4房2廳2衛,權狀75.06坪,主建38.36坪,4年,19F/24F,1.0,1.0,0.0,0.0,左營區-,文川路,"2,980"
3507,電梯大樓,3房2廳2衛,權狀31.52坪,主建18.64坪,1個月,7F/9F,0.0,1.0,1.0,0.0,橋頭區-,芋寮路信義巷,888
3508,電梯大樓,3房2廳2衛,權狀49.74坪,主建26.66坪,21年,2F/14F,0.0,1.0,1.0,0.0,苓雅區-,仁德街,"1,538"
3509,別墅,5房3廳6衛,權狀129.85坪,主建126.66坪,8年,整棟/4F,0.0,0.0,0.0,0.0,鳥松區-,江埤路,"8,800"
3510,電梯大樓,2房1廳1衛,權狀26.04坪,主建14.39坪,16年,5F/15F,1.0,1.0,0.0,0.0,鼓山區-,河西一路,"1,138"
3511,電梯大樓,2房1廳1衛,權狀25.94坪,主建16.46坪,22年,5F/14F,0.0,0.0,1.0,1.0,左營區-,重惠街,899
3512,電梯大樓,2房2廳1衛,權狀35.64坪,主建15.64坪,8年,11F/15F,0.0,1.0,1.0,0.0,左營區-,重愛路,"1,280"
3513,電梯大樓,3房2廳2衛,權狀38坪,主建21.86坪,17年,13F/15F,0.0,1.0,0.0,0.0,左營區-,華夏路,"1,260"
3514,電梯大樓,4房2廳3衛,權狀46.34坪,主建37.29坪,36年,9F/12F,0.0,0.0,1.0,0.0,苓雅區-,海邊路,"1,080"
3515,電梯大樓,3房2廳2衛,權狀44.87坪,主建23.09坪,11年,3F/15F,0.0,1.0,1.0,0.0,前金區-,七賢二路,"1,628"
3516,電梯大樓,3房2廳2衛,權狀59.53坪,主建30.01坪,8年,12F/20F,0.0,1.0,1.0,0.0,楠梓區-,德富街,"2,198"
3517,電梯大樓,4房2廳2衛,權狀55.08坪,主建32.78坪,17年,13F/14F,0.0,1.0,1.0,1.0,鳳山區-,建國路三段,"1,788"
3518,電梯大樓,4房2廳2衛,權狀60.55坪,主建31.16坪,2年,9F/15F,0.0,1.0,1.0,0.0,仁武區-,京吉三路,"1,980"
3519,電梯大樓,3房2廳2衛,權狀32.44坪,主建22.64坪,30年,5F/6F,0.0,1.0,0.0,1.0,楠梓區-,加仁路41巷,988
3520,電梯大樓,3房1廳2衛,權狀46.24坪,主建22.19坪,不詳,2F/15F,0.0,1.0,0.0,0.0,楠梓區-,三山街,"1,292"
3521,電梯大樓,3房2廳2衛,權狀43.59坪,主建21.33坪,11年,5F/15F,1.0,1.0,1.0,0.0,楠梓區-,興泰街,"1,328"
3522,電梯大樓,3房2廳2衛,權狀38.92坪,主建23.99坪,26年,7F/7F,0.0,0.0,1.0,0.0,小港區-,宏光街,777
3523,別墅,5房2廳5衛,權狀75.37坪,主建68.54坪,2年,整棟/4F,0.0,1.0,1.0,0.0,仁武區-,新祥街,"2,880"
3524,電梯大樓,3房2廳2衛,權狀48.12坪,主建26.54坪,23年,14F/14F,1.0,0.0,1.0,0.0,前鎮區-,成功二路,"1,288"
3525,電梯大樓,5房2廳5衛,權狀167.02坪,主建95.78坪,25年,34F/39F,0.0,1.0,0.0,1.0,前鎮區-,新光路,"3,980"
3526,電梯大樓,2房2廳1衛,權狀26坪,主建12.72坪,8個月,14F/15F,0.0,1.0,1.0,0.0,苓雅區-,英祥街,"1,250"
3527,電梯大樓,3房3廳3衛,權狀157.34坪,主建91.88坪,12年,6F/28F,0.0,0.0,0.0,0.0,三民區-,博愛一路,"6,988"
3528,電梯大樓,3房2廳2衛,權狀43.87坪,主建21.3坪,4個月,12F/15F,1.0,1.0,1.0,0.0,苓雅區-,三多四路,"1,598"
3529,電梯大樓,2房1廳1衛,權狀22.42坪,主建10.56坪,4年,3F/15F,0.0,1.0,0.0,0.0,三民區-,建國三路,868
3530,電梯大樓,4房2廳3衛,權狀154.73坪,主建73.63坪,10年,9F/25F,0.0,0.0,0.0,0.0,左營區-,孟子路,"5,198"
3531,電梯大樓,3房2廳2衛,權狀43.66坪,主建23.65坪,28年,1F/8F,0.0,1.0,0.0,0.0,大社區-,萬金路,998
3532,電梯大樓,3房2廳2衛,權狀55.11坪,主建31.15坪,18年,12F/14F,0.0,1.0,1.0,0.0,岡山區-,河堤路二段,"1,388"
3533,電梯大樓,4房2廳2衛,權狀40.81坪,主建28.11坪,32年,11F/12F,0.0,0.0,1.0,1.0,鼓山區-,中華一路,920
3534,別墅,5房2廳5衛,權狀140.26坪,主建121.11坪,14年,1F~4F/4F,0.0,0.0,0.0,1.0,大樹區-,義大五街,"4,588"
3535,電梯大樓,3房2廳2衛,權狀47.94坪,主建24.32坪,10年,2F/15F,0.0,1.0,1.0,0.0,鳳山區-,北昌二街,"1,430"
3536,電梯大樓,4房2廳3衛,權狀143.62坪,主建61.46坪,9年,15F/19F,0.0,1.0,0.0,0.0,前金區-,長生街,"4,390"
3537,電梯大樓,3房2廳2衛,權狀50.84坪,主建20.93坪,1年,7F/15F,0.0,1.0,1.0,0.0,楠梓區-,大學十七街,"1,550"
3538,電梯大樓,3房2廳2衛,權狀45坪,主建17.32坪,7個月,15F/26F,0.0,0.0,0.0,0.0,鼓山區-,明誠四路,"2,028"
3539,電梯大樓,4房2廳2衛,權狀50.45坪,主建35.68坪,34年,7F/17F,0.0,0.0,1.0,1.0,左營區-,正心街,"1,700"
3540,電梯大樓,4房2廳2衛,權狀52.01坪,主建35.76坪,33年,11F/12F,0.0,1.0,1.0,1.0,鳳山區-,文學街,"1,298"
3541,電梯大樓,開放式格局,權狀70.22坪,主建37.52坪,10年,1F/23F,0.0,1.0,0.0,0.0,鼓山區-,明華路,"6,980"
3542,電梯大樓,3房2廳2衛,權狀44.9坪,主建19.37坪,7個月,18F/24F,0.0,1.0,1.0,0.0,三民區-,美都路,"1,880"
3543,電梯大樓,4房2廳2衛,權狀42.35坪,主建28.77坪,25年,2F/8F,1.0,1.0,1.0,0.0,鳳山區-,南和街118巷,"1,098"
3544,電梯大樓,2房1衛,權狀22.42坪,主建10.56坪,2年,2F/15F,0.0,1.0,1.0,0.0,三民區-,建國三路,928
3545,電梯大樓,3房2廳2衛,權狀44.94坪,主建19.36坪,7個月,18F/24F,0.0,1.0,1.0,0.0,三民區-,美都路,"1,880"
3547,電梯大樓,2房1廳1衛,權狀32.97坪,主建13.71坪,不詳,6F/10F,0.0,0.0,0.0,0.0,岡山區-,白米路96巷,798
3548,電梯大樓,5房2廳4衛,權狀129.7坪,主建60.64坪,9年,6F/28F,0.0,0.0,0.0,0.0,三民區-,明仁路,"4,380"
3549,電梯大樓,3房2廳2衛,權狀48.16坪,主建23.06坪,1個月,5F/27F,0.0,1.0,1.0,0.0,三民區-,建國三路,"1,880"
3550,電梯大樓,3房2廳2衛,權狀31.52坪,主建18.64坪,1個月,7F/9F,0.0,1.0,1.0,0.0,橋頭區-,芋寮路信義巷,888
3551,電梯大樓,3房2廳3衛,權狀48.41坪,主建28.8坪,27年,11F~12F/12F,0.0,1.0,1.0,1.0,大社區-,自由路,858
3552,電梯大樓,3房2廳2衛,權狀29坪,主建18.95坪,7個月,2F/2F,0.0,1.0,0.0,1.0,橋頭區-,仕隆路林厝巷巷,"1,080"
3553,電梯大樓,5房2廳3衛,權狀73.63坪,主建45.31坪,31年,5F/25F,0.0,0.0,1.0,0.0,三民區-,正興路,"1,680"
3554,電梯大樓,2房2廳1衛,權狀23.1坪,主建13.5坪,8年,15F/15F,0.0,0.0,1.0,0.0,三民區-,覺民路,988
3555,電梯大樓,開放式格局,權狀128.59坪,主建62.79坪,4年,25F/68F,0.0,0.0,0.0,0.0,前鎮區-,新光路,"5,200"
3556,電梯大樓,2房1廳1衛,權狀30.02坪,主建13.4坪,2年,20F/22F,1.0,1.0,0.0,0.0,三民區-,十全三路,"1,198"
3557,電梯大樓,4房2廳2衛,權狀51.04坪,主建30.21坪,26年,2F/9F,0.0,1.0,1.0,0.0,小港區-,民治路,948
3558,電梯大樓,3房2廳2衛,權狀43.69坪,主建21.17坪,11年,11F/15F,0.0,1.0,0.0,0.0,楠梓區-,高雄大學路,"1,380"
3559,電梯大樓,2房1廳1衛,權狀30.21坪,主建15.38坪,26年,8F/14F,0.0,1.0,1.0,1.0,三民區-,河堤路,998
3560,電梯大樓,3房2廳2衛,權狀39.11坪,主建27.97坪,40年,7F/7F,0.0,0.0,1.0,1.0,前金區-,新盛一街,898
3561,電梯大樓,3房2廳2衛,權狀92.51坪,主建49.02坪,10年,4F/4F,1.0,1.0,1.0,0.0,苓雅區-,中山二路,"2,800"
3562,電梯大樓,3房1廳2衛,權狀44.28坪,主建19.5坪,3年,13F/22F,0.0,1.0,1.0,0.0,三民區-,十全三路,"1,770"
3563,電梯大樓,3房2廳2衛,權狀26.27坪,主建16.14坪,不詳,4F/5F,0.0,0.0,0.0,0.0,鳳山區-,鳳東二街,820
3564,電梯大樓,3房2廳2衛,權狀26坪,主建17.9坪,1年,2F/8F,0.0,0.0,1.0,1.0,梓官區-,廣澤路,698
3565,電梯大樓,3房2廳2衛,權狀37.5坪,主建20.32坪,17年,13F/15F,0.0,1.0,1.0,0.0,左營區-,介壽路221巷,"1,098"
3566,電梯大樓,6房3廳3衛,權狀85.45坪,主建43.12坪,35年,11F~12F/12F,0.0,0.0,0.0,0.0,苓雅區-,和平一路145巷,"1,980"
3567,透天厝,4房2廳4衛,權狀51.64坪,主建48.55坪,2年,1F~4F/4F,0.0,0.0,0.0,0.0,岡山區-,白米路96巷,"1,998"
3568,電梯大樓,3房2廳2衛,權狀32.44坪,主建22.64坪,30年,5F/6F,0.0,1.0,0.0,1.0,楠梓區-,加仁路41巷,988
3569,電梯大樓,4房2廳2衛,權狀59.71坪,主建51.52坪,43年,4F/12F,0.0,0.0,0.0,0.0,新興區-,復興一路,868
3570,電梯大樓,3房2廳2衛,權狀49.5坪,主建25.7坪,5年,24F/29F,0.0,1.0,1.0,0.0,前鎮區-,復興三路,"2,300"
3571,電梯大樓,3房2廳2衛,權狀50.84坪,主建20.93坪,1年,7F/15F,0.0,1.0,1.0,0.0,楠梓區-,大學十七街,"1,550"
3572,電梯大樓,3房2廳2衛,權狀49.61坪,主建25.04坪,23年,17F/26F,0.0,0.0,0.0,0.0,左營區-,新莊一路,"1,598"
3573,電梯大樓,2房1廳1衛,權狀26.32坪,主建12.52坪,3年,12F/15F,0.0,1.0,1.0,0.0,岡山區-,大新街,838
3574,電梯大樓,2房2廳1衛,權狀31.49坪,主建15.69坪,8年,13F/15F,0.0,1.0,0.0,0.0,楠梓區-,藍昌路360巷,938
3575,電梯大樓,4房2廳2衛,權狀51.04坪,主建30.21坪,26年,2F/9F,0.0,1.0,1.0,0.0,小港區-,民治路,948
3576,電梯大樓,4房2廳2衛,權狀50.45坪,主建35.68坪,34年,7F/17F,0.0,0.0,1.0,1.0,左營區-,正心街,"1,700"
3577,電梯大樓,5房2廳4衛,權狀129.69坪,主建60.39坪,10年,6F/28F,0.0,1.0,0.0,0.0,三民區-,明仁路,"4,380"
