Shape,Area,MainArea,Age,TopSchool,Parking,Balcony,LowStruct,DisTrict,Money,Room,LivingRoom,Bathroom,Floor_min,Floor_max
電梯大樓,27.62,14.58,28.0,1.0,1.0,1.0,0.0,鳳山區,798.0,2.0,2.0,1.0,4,14
電梯大樓,34.89,19.06,17.0,1.0,0.0,1.0,0.0,三民區,997.0,3.0,2.0,2.0,9,25
電梯大樓,45.46,27.27,26.0,1.0,1.0,1.0,0.0,苓雅區,798.0,3.0,2.0,2.0,23,35
電梯大樓,34.07,23.0,31.0,0.0,0.0,1.0,1.0,鳳山區,850.0,3.0,2.0,2.0,11,13
電梯大樓,27.55,17.06,28.0,1.0,0.0,1.0,1.0,左營區,798.0,2.0,2.0,1.0,13,22
透天厝,23.16,23.16,49.0,1.0,1.0,1.0,0.0,苓雅區,998.0,5.0,2.0,2.0,All,4
電梯大樓,37.82,22.84,16.0,1.0,1.0,1.0,0.0,楠梓區,958.0,3.0,2.0,2.0,3,15
電梯大樓,37.41,16.08,2.0,1.0,1.0,1.0,0.0,前金區,1398.0,3.0,2.0,2.0,6,26
電梯大樓,45.99,19.67,0.5833333333333334,1.0,1.0,1.0,0.0,楠梓區,1338.0,2.0,2.0,2.0,11,15
電梯大樓,73.62,45.31,31.0,1.0,1.0,1.0,0.0,三民區,1680.0,5.0,2.0,3.0,5,25
電梯大樓,77.8,41.24,25.0,1.0,1.0,1.0,0.0,三民區,1880.0,4.0,2.0,3.0,15,16
電梯大樓,116.67,67.0,8.0,1.0,1.0,1.0,0.0,仁武區,2658.0,5.0,2.0,4.0,10,15
電梯大樓,46.04,25.85,25.0,0.0,0.0,1.0,0.0,左營區,1090.0,3.0,2.0,2.0,1,16
電梯大樓,77.8,41.24,25.0,1.0,1.0,1.0,0.0,三民區,1880.0,4.0,2.0,3.0,15,16
電梯大樓,46.04,25.85,25.0,0.0,0.0,1.0,0.0,左營區,1090.0,3.0,2.0,2.0,1,16
電梯大樓,45.99,19.67,0.5833333333333334,1.0,1.0,1.0,0.0,楠梓區,1338.0,2.0,2.0,2.0,11,15
電梯大樓,29.36,18.11,8.0,1.0,0.0,1.0,0.0,左營區,1088.0,2.0,2.0,2.0,3,15
電梯大樓,33.47,17.87,9.0,1.0,0.0,1.0,0.0,楠梓區,878.0,2.0,2.0,2.0,3,15
電梯大樓,28.74,14.54,5.0,0.0,0.0,1.0,0.0,苓雅區,1200.0,2.0,1.0,1.0,8,29
電梯大樓,23.66,13.23,4.0,0.0,0.0,1.0,0.0,三民區,988.0,2.0,2.0,1.0,12,15
電梯大樓,31.55,21.79,29.0,0.0,0.0,1.0,1.0,鳳山區,838.0,3.0,2.0,2.0,9,16
電梯大樓,44.38,22.45,3.0,0.0,1.0,1.0,0.0,橋頭區,1550.0,3.0,2.0,2.0,9,15
電梯大樓,111.8,50.43,10.0,1.0,1.0,1.0,0.0,鼓山區,5580.0,4.0,2.0,2.0,5,28
電梯大樓,60.66,31.14,10.0,1.0,1.0,1.0,0.0,三民區,1988.0,4.0,2.0,2.0,5,15
電梯大樓,44.83,24.55,11.0,0.0,1.0,1.0,0.0,楠梓區,1688.0,3.0,2.0,2.0,12,15
電梯大樓,60.55,31.16,2.0,1.0,0.0,1.0,1.0,仁武區,1980.0,4.0,2.0,2.0,9,15
電梯大樓,36.92,16.93,20.0,0.0,1.0,1.0,0.0,楠梓區,1098.0,2.0,2.0,2.0,7,15
電梯大樓,104.0,58.59,23.0,0.0,1.0,1.0,1.0,新興區,3280.0,4.0,2.0,3.0,17,41
公寓,48.5,48.5,47.0,0.0,1.0,0.0,0.0,左營區,1980.0,3.0,2.0,2.0,All,2
電梯大樓,36.27,23.07,28.0,0.0,0.0,1.0,1.0,鼓山區,850.0,3.0,2.0,2.0,2,19
電梯大樓,76.0,44.43,18.0,0.0,0.0,0.0,0.0,鼓山區,3188.0,5.0,3.0,4.0,3,15
電梯大樓,42.61,32.34,36.0,0.0,0.0,1.0,1.0,苓雅區,1080.0,3.0,2.0,2.0,3,12
電梯大樓,112.95,62.87,15.0,0.0,1.0,1.0,0.0,鳥松區,2980.0,4.0,2.0,3.0,14,14
電梯大樓,124.14,57.65,5.0,0.0,0.0,0.0,0.0,前鎮區,4200.0,4.0,2.0,4.0,16,29
電梯大樓,38.84,17.87,7.0,0.0,0.0,0.0,0.0,三民區,1298.0,2.0,2.0,1.0,3,15
電梯大樓,35.27,18.73,4.0,0.0,1.0,1.0,0.0,楠梓區,1068.0,3.0,2.0,2.0,14,14
電梯大樓,45.37,24.18,19.0,0.0,1.0,1.0,1.0,左營區,1198.0,3.0,2.0,2.0,14,14
電梯大樓,32.8,16.47,20.0,0.0,1.0,1.0,0.0,前鎮區,1188.0,2.0,2.0,1.0,3,14
電梯大樓,123.78,68.6,14.0,1.0,1.0,1.0,0.0,新興區,4338.0,4.0,2.0,4.0,21,24
電梯大樓,62.13,28.64,8.0,0.0,1.0,1.0,0.0,楠梓區,1688.0,4.0,2.0,2.0,4,15
電梯大樓,41.71,25.24,29.0,0.0,1.0,1.0,0.0,左營區,988.0,4.0,2.0,2.0,8,8
電梯大樓,37.95,22.84,18.0,0.0,0.0,1.0,0.0,左營區,1398.0,3.0,2.0,2.0,8,14
電梯大樓,123.78,68.6,14.0,1.0,1.0,1.0,0.0,新興區,4338.0,4.0,2.0,4.0,21,24
電梯大樓,62.13,28.64,8.0,0.0,1.0,1.0,0.0,楠梓區,1688.0,4.0,2.0,2.0,4,15
電梯大樓,41.71,25.24,29.0,0.0,1.0,1.0,0.0,左營區,988.0,4.0,2.0,2.0,8,8
電梯大樓,37.95,22.84,18.0,0.0,0.0,1.0,0.0,左營區,1398.0,3.0,2.0,2.0,8,14
電梯大樓,20.0,11.94,20.0,1.0,0.0,1.0,0.0,前金區,888.0,1.0,1.0,1.0,22,35
電梯大樓,45.27,22.57,1.0,0.0,1.0,1.0,0.0,仁武區,1398.0,2.0,1.0,2.0,12,15
電梯大樓,40.2,29.7,37.0,0.0,0.0,0.0,0.0,左營區,958.0,2.0,2.0,2.0,All,12
電梯大樓,29.52,22.14,42.0,0.0,0.0,1.0,1.0,三民區,698.0,3.0,2.0,1.0,3,12
電梯大樓,42.27,26.24,27.0,0.0,0.0,0.0,0.0,三民區,898.0,3.0,2.0,2.0,10,16
電梯大樓,24.88,8.21,23.0,0.0,0.0,0.0,0.0,前鎮區,688.0,1.0,1.0,1.0,14,37
電梯大樓,38.28,16.43,0.5,0.0,0.0,0.0,0.0,鼓山區,1488.0,3.0,1.0,2.0,2,24
電梯大樓,31.12,16.25,8.0,0.0,1.0,0.0,0.0,楠梓區,1118.0,2.0,2.0,1.0,13,14
透天厝,66.4,57.91,4.0,0.0,0.0,0.0,0.0,楠梓區,2350.0,5.0,1.0,5.0,All,5
電梯大樓,71.72,35.43,6.0,0.0,1.0,0.0,0.0,橋頭區,2760.0,4.0,2.0,2.0,6,24
電梯大樓,72.42,39.51,29.0,0.0,1.0,1.0,1.0,左營區,1680.0,4.0,2.0,2.0,3,9
電梯大樓,53.32,26.09,28.0,0.0,0.0,0.0,0.0,岡山區,688.0,4.0,2.0,2.0,3,12
電梯大樓,22.42,10.56,2.0,0.0,0.0,0.0,0.0,三民區,928.0,2.0,1.0,1.0,2,15
電梯大樓,27.63,14.59,28.0,0.0,1.0,1.0,0.0,鳳山區,798.0,2.0,2.0,1.0,4,14
電梯大樓,34.36,23.51,31.0,0.0,0.0,1.0,1.0,楠梓區,688.0,3.0,2.0,2.0,3,7
透天厝,56.61,55.27,12.0,0.0,0.0,1.0,0.0,左營區,2088.0,5.0,2.0,4.0,All,4
電梯大樓,38.69,16.13,2.0,0.0,1.0,1.0,0.0,楠梓區,1188.0,2.0,2.0,1.0,2,15
電梯大樓,63.04,31.41,5.0,0.0,1.0,1.0,0.0,左營區,2780.0,3.0,2.0,2.0,3,29
電梯大樓,32.49,20.68,23.0,0.0,0.0,1.0,1.0,鳳山區,985.0,3.0,2.0,2.0,14,14
電梯大樓,81.58,44.21,16.0,0.0,1.0,1.0,0.0,左營區,2380.0,4.0,2.0,3.0,11,15
電梯大樓,73.92,34.36,20.0,1.0,1.0,1.0,0.0,鼓山區,2888.0,4.0,2.0,2.0,22,23
電梯大樓,50.24,23.64,0.1666666666666666,0.0,1.0,1.0,0.0,三民區,2188.0,3.0,2.0,2.0,26,27
電梯大樓,23.23,15.31,29.0,0.0,0.0,0.0,1.0,左營區,828.0,2.0,2.0,1.0,21,27
透天厝,64.17,6.07,11.0,0.0,1.0,1.0,0.0,楠梓區,2280.0,6.0,2.0,4.0,All,4
電梯大樓,29.08,10.88,0.4166666666666667,0.0,1.0,1.0,0.0,鼓山區,1298.0,2.0,1.0,1.0,6,24
電梯大樓,108.58,49.29,5.0,0.0,1.0,1.0,0.0,鼓山區,4280.0,4.0,2.0,3.0,12,29
電梯大樓,42.11,18.77,8.0,0.0,1.0,1.0,0.0,楠梓區,1350.0,3.0,2.0,2.0,12,15
電梯大樓,45.46,35.83,24.0,0.0,0.0,0.0,0.0,鳳山區,1398.0,4.0,2.0,3.0,All,13
電梯大樓,23.58,12.15,20.0,0.0,1.0,0.0,0.0,前金區,1150.0,2.0,1.0,1.0,32,32
電梯大樓,22.6,13.23,0.0833333333333333,0.0,0.0,0.0,0.0,小港區,688.0,2.0,2.0,1.0,6,12
電梯大樓,55.85,25.13,9.0,0.0,1.0,0.0,0.0,三民區,1798.0,4.0,2.0,2.0,5,14
電梯大樓,29.2,19.81,29.0,0.0,0.0,0.0,1.0,左營區,938.0,2.0,2.0,2.0,22,27
電梯大樓,68.48,33.63,9.0,0.0,1.0,0.0,0.0,鼓山區,2888.0,3.0,2.0,2.0,12,24
別墅,140.26,121.12,12.0,0.0,0.0,0.0,0.0,大樹區,4588.0,5.0,2.0,5.0,All,4
電梯大樓,126.09,63.2,9.0,0.0,1.0,1.0,0.0,左營區,4990.0,4.0,2.0,4.0,14,28
電梯大樓,71.72,35.43,30.0,0.0,1.0,1.0,0.0,橋頭區,2798.0,4.0,2.0,2.0,8,24
電梯大樓,39.1,25.1,32.0,0.0,0.0,1.0,1.0,小港區,688.0,3.0,2.0,2.0,8,15
電梯大樓,54.56,26.02,8.0,0.0,1.0,1.0,0.0,小港區,1530.0,3.0,2.0,2.0,8,15
電梯大樓,32.54,21.13,23.0,1.0,0.0,1.0,1.0,三民區,980.0,3.0,2.0,2.0,13,13
電梯大樓,32.79,16.75,1.0,0.0,1.0,0.0,0.0,大寮區,798.0,3.0,2.0,2.0,3,5
電梯大樓,83.27,43.61,5.0,0.0,1.0,0.0,0.0,鼓山區,3888.0,3.0,2.0,3.0,15,29
電梯大樓,67.63,35.56,10.0,0.0,1.0,1.0,0.0,鼓山區,2380.0,3.0,2.0,2.0,10,15
電梯大樓,39.94,18.66,19.0,1.0,1.0,1.0,0.0,鼓山區,1498.0,2.0,2.0,1.0,13,14
電梯大樓,40.31,21.58,26.0,1.0,1.0,1.0,0.0,左營區,998.0,3.0,2.0,2.0,13,14
電梯大樓,24.22,14.11,20.0,0.0,1.0,0.0,1.0,燕巢區,768.0,2.0,2.0,2.0,7,7
電梯大樓,63.0,34.5,16.0,0.0,1.0,1.0,0.0,鳳山區,1798.0,2.0,2.0,2.0,9,28
電梯大樓,19.71,10.17,2.0,0.0,0.0,0.0,0.0,苓雅區,858.0,1.0,1.0,1.0,3,15
電梯大樓,75.05,38.35,4.0,0.0,1.0,0.0,0.0,左營區,2980.0,4.0,2.0,2.0,19,24
透天厝,64.2,60.72,11.0,0.0,0.0,0.0,0.0,楠梓區,2280.0,6.0,2.0,4.0,All,4
電梯大樓,88.04,36.39,6.0,0.0,1.0,1.0,0.0,左營區,3960.0,4.0,2.0,2.0,6,15
電梯大樓,56.65,21.52,4.0,0.0,1.0,1.0,0.0,鼓山區,1998.0,3.0,2.0,2.0,9,15
電梯大樓,87.4,64.58,31.0,0.0,1.0,1.0,1.0,左營區,2180.0,4.0,2.0,2.0,6,24
透天厝,53.0,43.49,14.0,0.0,1.0,0.0,0.0,林園區,1200.0,5.0,2.0,3.0,All,4
電梯大樓,39.21,16.3,3.0,0.0,1.0,0.0,0.0,左營區,1558.0,3.0,2.0,2.0,16,23
電梯大樓,25.23,16.35,28.0,0.0,0.0,1.0,1.0,左營區,728.0,4.0,2.0,2.0,2,7
電梯大樓,47.5,17.94,20.0,0.0,1.0,1.0,0.0,鹽埕區,1868.0,3.0,2.0,2.0,15,15
電梯大樓,56.65,21.52,4.0,0.0,1.0,1.0,0.0,鼓山區,1998.0,3.0,2.0,2.0,9,15
電梯大樓,87.4,64.58,31.0,0.0,1.0,1.0,1.0,左營區,2180.0,4.0,2.0,2.0,6,24
電梯大樓,25.24,13.15,20.0,0.0,1.0,1.0,0.0,鳳山區,668.0,2.0,1.0,1.0,6,15
電梯大樓,39.21,16.3,3.0,0.0,1.0,0.0,0.0,左營區,1558.0,3.0,2.0,2.0,16,23
電梯大樓,47.5,17.94,20.0,0.0,1.0,1.0,0.0,鹽埕區,1868.0,3.0,2.0,2.0,15,15
電梯大樓,37.57,24.98,28.0,0.0,0.0,1.0,1.0,鳳山區,758.0,3.0,2.0,2.0,7,7
電梯大樓,39.63,18.83,1.0,0.0,1.0,1.0,0.0,前鎮區,1076.0,2.0,2.0,2.0,All,7
電梯大樓,19.44,10.41,5.0,0.0,0.0,0.0,0.0,苓雅區,828.0,2.0,1.0,1.0,15,15
電梯大樓,25.23,16.35,28.0,0.0,0.0,1.0,1.0,左營區,728.0,4.0,2.0,2.0,2,7
電梯大樓,43.19,28.5,31.0,0.0,0.0,0.0,0.0,前金區,1236.0,1.0,1.0,1.0,1,10
別墅,49.33,43.05,11.0,0.0,0.0,1.0,0.0,鳥松區,2080.0,4.0,2.0,4.0,All,4
別墅,51.26,47.54,2.0,0.0,0.0,0.0,0.0,仁武區,1580.0,4.0,2.0,4.0,All,4
公寓,44.96,34.24,36.0,1.0,0.0,1.0,1.0,鼓山區,750.0,3.0,2.0,2.0,5,5
透天厝,50.42,44.58,25.0,0.0,1.0,1.0,0.0,仁武區,1388.0,5.0,2.0,4.0,All,4
電梯大樓,25.91,15.5,27.0,0.0,1.0,0.0,1.0,左營區,768.0,2.0,1.0,1.0,5,14
電梯大樓,25.99,16.44,24.0,0.0,1.0,0.0,1.0,鳳山區,788.0,2.0,2.0,1.0,5,13
電梯大樓,30.59,13.74,5.0,0.0,1.0,1.0,0.0,前金區,1298.0,2.0,1.0,1.0,22,28
電梯大樓,29.73,15.01,7.0,0.0,0.0,1.0,0.0,仁武區,898.0,2.0,2.0,1.0,5,15
透天厝,30.14,30.14,44.0,0.0,0.0,1.0,0.0,三民區,988.0,3.0,2.0,2.0,All,2
電梯大樓,41.53,23.55,13.0,0.0,1.0,1.0,1.0,左營區,1250.0,3.0,2.0,2.0,5,17
電梯大樓,40.19,23.38,16.0,0.0,1.0,1.0,0.0,左營區,1198.0,3.0,2.0,2.0,8,15
電梯大樓,87.53,48.43,8.0,0.0,0.0,0.0,0.0,楠梓區,2480.0,4.0,2.0,3.0,10,29
電梯大樓,47.53,19.4,5.0,0.0,1.0,0.0,0.0,三民區,1798.0,3.0,2.0,2.0,3,15
電梯大樓,130.61,75.41,22.0,0.0,1.0,1.0,1.0,新興區,3960.0,4.0,2.0,4.0,22,41
公寓,54.02,31.41,4.0,0.0,0.0,0.0,0.0,左營區,2888.0,3.0,2.0,2.0,2,29
公寓,23.37,15.25,20.0,0.0,0.0,0.0,0.0,岡山區,860.0,2.0,2.0,1.0,3,5
電梯大樓,55.94,33.12,20.0,0.0,0.0,0.0,0.0,鼓山區,2188.0,3.0,2.0,2.0,12,14
電梯大樓,62.08,27.57,0.4166666666666667,0.0,1.0,1.0,0.0,楠梓區,1860.0,3.0,2.0,2.0,3,14
電梯大樓,51.55,27.65,23.0,0.0,0.0,0.0,0.0,左營區,1350.0,4.0,2.0,2.0,5,23
電梯大樓,63.87,43.1,31.0,0.0,1.0,1.0,1.0,前金區,2380.0,2.0,2.0,2.0,10,18
電梯大樓,91.41,47.42,11.0,0.0,1.0,1.0,0.0,鼓山區,3500.0,4.0,2.0,2.0,8,17
別墅,76.92,69.63,12.0,0.0,0.0,1.0,0.0,鳳山區,3458.0,5.0,3.0,7.0,All,5
電梯大樓,43.95,19.65,3.0,0.0,1.0,1.0,0.0,左營區,1398.0,3.0,1.0,2.0,12,18
電梯大樓,49.56,23.25,9.0,1.0,1.0,1.0,0.0,三民區,2298.0,3.0,2.0,2.0,7,15
公寓,49.37,43.08,11.0,0.0,1.0,0.0,0.0,鳥松區,2088.0,4.0,2.0,4.0,All,4
電梯大樓,40.95,21.44,5.0,0.0,1.0,1.0,0.0,橋頭區,1250.0,3.0,2.0,2.0,8,15
電梯大樓,47.97,24.01,0.5833333333333334,1.0,1.0,1.0,0.0,苓雅區,1938.0,3.0,2.0,2.0,5,19
電梯大樓,44.56,22.1,5.0,0.0,0.0,0.0,0.0,楠梓區,1168.0,3.0,2.0,2.0,7,22
別墅,119.24,104.74,15.0,1.0,1.0,1.0,0.0,左營區,5380.0,4.0,3.0,5.0,All,5
電梯大樓,53.8,26.26,28.0,0.0,0.0,0.0,1.0,左營區,1120.0,4.0,2.0,2.0,13,24
電梯大樓,41.02,23.24,29.0,0.0,1.0,1.0,0.0,三民區,988.0,2.0,2.0,2.0,4,8
電梯大樓,37.57,24.98,28.0,0.0,0.0,1.0,1.0,鳳山區,758.0,3.0,2.0,2.0,7,7
電梯大樓,49.01,22.92,2.0,0.0,1.0,0.0,0.0,楠梓區,1598.0,3.0,2.0,2.0,3,15
電梯大樓,50.17,18.8,0.8333333333333334,1.0,1.0,1.0,0.0,鼓山區,1900.0,3.0,2.0,2.0,13,26
電梯大樓,47.94,24.32,10.0,0.0,1.0,1.0,0.0,鳳山區,1430.0,3.0,2.0,2.0,2,15
電梯大樓,126.09,63.2,8.0,0.0,1.0,1.0,0.0,左營區,4990.0,4.0,2.0,4.0,14,28
電梯大樓,23.59,16.05,29.0,1.0,0.0,1.0,1.0,鳳山區,738.0,2.0,2.0,2.0,6,16
電梯大樓,39.63,18.83,1.0,0.0,1.0,1.0,0.0,前鎮區,1076.0,2.0,2.0,2.0,All,7
電梯大樓,129.49,60.54,9.0,0.0,0.0,0.0,0.0,鼓山區,4280.0,4.0,3.0,3.0,7,29
電梯大樓,38.39,16.38,4.0,0.0,1.0,0.0,0.0,仁武區,1198.0,2.0,2.0,2.0,12,15
電梯大樓,44.94,19.37,0.5,0.0,1.0,0.0,0.0,三民區,1698.0,3.0,2.0,2.0,4,24
電梯大樓,44.93,19.37,0.6666666666666666,0.0,1.0,0.0,0.0,三民區,2588.0,3.0,2.0,2.0,22,24
電梯大樓,44.95,19.37,0.5833333333333334,0.0,1.0,0.0,0.0,三民區,1880.0,3.0,2.0,2.0,18,24
電梯大樓,8.15,8.15,42.0,0.0,0.0,0.0,0.0,新興區,288.0,1.0,1.0,1.0,11,12
電梯大樓,122.67,68.44,16.0,0.0,0.0,0.0,0.0,前鎮區,3980.0,5.0,2.0,4.0,9,29
電梯大樓,45.94,23.8,18.0,0.0,1.0,1.0,1.0,鼓山區,1898.0,3.0,2.0,2.0,11,14
電梯大樓,52.53,24.02,6.0,0.0,1.0,1.0,0.0,鳥松區,1838.0,3.0,2.0,2.0,9,15
電梯大樓,49.75,28.43,29.0,1.0,1.0,0.0,0.0,三民區,1280.0,3.0,2.0,2.0,8,15
別墅,51.26,47.54,2.0,0.0,0.0,0.0,0.0,仁武區,1580.0,4.0,2.0,4.0,All,4
電梯大樓,25.89,12.9,10.0,0.0,1.0,0.0,0.0,鼓山區,1038.0,2.0,1.0,1.0,13,15
電梯大樓,44.28,21.99,15.0,0.0,1.0,0.0,0.0,鼓山區,1738.0,3.0,2.0,2.0,13,15
電梯大樓,61.52,29.98,5.0,0.0,1.0,1.0,0.0,三民區,1998.0,3.0,2.0,2.0,12,29
電梯大樓,27.72,15.51,18.0,0.0,0.0,0.0,0.0,楠梓區,738.0,2.0,1.0,1.0,2,14
電梯大樓,41.87,22.54,29.0,1.0,0.0,0.0,1.0,小港區,818.0,3.0,2.0,2.0,17,18
電梯大樓,73.16,39.59,25.0,1.0,1.0,1.0,0.0,左營區,2480.0,6.0,2.0,2.0,12,12
電梯大樓,76.73,34.97,1.0,1.0,1.0,0.0,0.0,鼓山區,3968.0,3.0,2.0,2.0,19,27
電梯大樓,33.46,14.13,18.0,0.0,1.0,0.0,0.0,前鎮區,1298.0,2.0,2.0,1.0,6,10
電梯大樓,54.51,25.86,7.0,1.0,1.0,0.0,1.0,楠梓區,1358.0,3.0,2.0,2.0,7,15
電梯大樓,43.6,21.33,11.0,0.0,1.0,0.0,0.0,楠梓區,1328.0,3.0,2.0,2.0,15,15
電梯大樓,41.53,20.6,8.0,0.0,1.0,1.0,0.0,楠梓區,1298.0,3.0,2.0,2.0,2,15
電梯大樓,40.33,28.17,23.0,0.0,0.0,1.0,1.0,鳳山區,1060.0,4.0,2.0,2.0,4,10
電梯大樓,53.44,34.25,18.0,0.0,1.0,1.0,1.0,楠梓區,2480.0,3.0,3.0,2.0,1,14
透天厝,62.89,56.2,1.0,0.0,1.0,0.0,0.0,梓官區,2088.0,5.0,2.0,5.0,All,4
電梯大樓,42.77,22.09,16.0,1.0,1.0,1.0,0.0,左營區,1798.0,3.0,2.0,2.0,7,15
電梯大樓,30.64,19.26,20.0,0.0,1.0,1.0,1.0,岡山區,1088.0,2.0,2.0,2.0,3,5
電梯大樓,87.85,45.0,15.0,1.0,1.0,1.0,0.0,鼓山區,3980.0,3.0,2.0,2.0,21,24
電梯大樓,47.36,25.53,24.0,1.0,1.0,1.0,0.0,左營區,1488.0,4.0,2.0,2.0,7,17
電梯大樓,49.5,21.11,20.0,0.0,1.0,1.0,0.0,小港區,1298.0,3.0,2.0,2.0,2,15
電梯大樓,62.5,47.3,29.0,0.0,0.0,1.0,1.0,小港區,1320.0,3.0,2.0,3.0,All,3
電梯大樓,49.49,28.35,27.0,0.0,1.0,1.0,0.0,三民區,1280.0,3.0,2.0,2.0,3,24
電梯大樓,48.16,23.67,2.0,0.0,1.0,1.0,0.0,楠梓區,1585.0,3.0,2.0,21.0,6,15
電梯大樓,35.79,14.31,1.0,0.0,1.0,1.0,0.0,苓雅區,1158.0,2.0,2.0,1.0,2,15
公寓,36.34,30.2,38.0,0.0,0.0,0.0,0.0,三民區,760.0,4.0,1.0,4.0,5,5
電梯大樓,136.64,67.16,10.0,0.0,0.0,0.0,0.0,三民區,3488.0,4.0,2.0,3.0,28,29
電梯大樓,41.77,21.9,16.0,1.0,1.0,1.0,0.0,鳳山區,1188.0,3.0,2.0,2.0,2,28
電梯大樓,57.28,32.11,29.0,1.0,1.0,1.0,0.0,苓雅區,1398.0,4.0,2.0,2.0,18,19
電梯大樓,98.75,53.2,18.0,1.0,1.0,0.0,1.0,鼓山區,3380.0,5.0,2.0,3.0,12,15
電梯大樓,78.37,40.31,4.0,0.0,0.0,0.0,0.0,左營區,3228.0,4.0,2.0,2.0,3,29
電梯大樓,31.55,14.48,2.0,0.0,1.0,0.0,0.0,三民區,1188.0,2.0,1.0,1.0,21,22
透天厝,56.6,49.54,13.0,0.0,0.0,1.0,0.0,仁武區,3500.0,5.0,3.0,3.0,All,4
電梯大樓,37.72,23.68,29.0,1.0,1.0,0.0,1.0,左營區,1150.0,3.0,2.0,1.0,8,20
電梯大樓,62.46,34.13,25.0,0.0,0.0,0.0,0.0,三民區,1360.0,4.0,2.0,2.0,All,14
電梯大樓,37.47,22.27,30.0,0.0,0.0,1.0,1.0,三民區,758.0,3.0,2.0,2.0,5,8
透天厝,62.2,50.79,0.4166666666666667,0.0,1.0,1.0,0.0,岡山區,1988.0,5.0,2.0,3.0,All,3
電梯大樓,33.03,15.86,6.0,0.0,1.0,1.0,0.0,前鎮區,1298.0,2.0,2.0,1.0,13,18
電梯大樓,32.36,21.34,29.0,0.0,0.0,0.0,0.0,橋頭區,598.0,3.0,2.0,2.0,9,13
電梯大樓,45.47,20.7,8.0,0.0,1.0,1.0,0.0,楠梓區,1388.0,3.0,2.0,2.0,9,15
電梯大樓,46.63,25.93,20.0,0.0,1.0,0.0,1.0,鼓山區,1880.0,3.0,2.0,2.0,10,11
電梯大樓,86.32,44.87,5.0,0.0,1.0,0.0,0.0,鼓山區,3998.0,3.0,2.0,3.0,22,29
透天厝,48.21,47.56,20.0,0.0,0.0,1.0,0.0,鳳山區,1680.0,4.0,2.0,4.0,All,4
電梯大樓,61.28,30.86,12.0,1.0,1.0,0.0,0.0,左營區,1988.0,4.0,2.0,2.0,2,15
電梯大樓,86.32,44.87,5.0,0.0,1.0,0.0,0.0,鼓山區,3998.0,3.0,2.0,3.0,22,29
透天厝,48.21,47.56,20.0,0.0,0.0,1.0,0.0,鳳山區,1680.0,4.0,2.0,4.0,All,4
電梯大樓,61.28,30.86,12.0,1.0,1.0,0.0,0.0,左營區,1988.0,4.0,2.0,2.0,2,15
電梯大樓,50.92,26.3,10.0,0.0,1.0,1.0,0.0,鳳山區,1680.0,4.0,2.0,2.0,7,15
電梯大樓,37.33,22.75,28.0,0.0,0.0,1.0,1.0,鳳山區,666.0,3.0,2.0,2.0,4,7
電梯大樓,103.62,53.3,15.0,1.0,1.0,1.0,0.0,苓雅區,4980.0,4.0,2.0,3.0,3,28
電梯大樓,77.07,40.57,6.0,0.0,1.0,1.0,0.0,前金區,2798.0,4.0,2.0,2.0,11,15
公寓,44.39,35.05,37.0,0.0,0.0,0.0,0.0,三民區,788.0,4.0,2.0,2.0,3,5
電梯大樓,69.12,34.95,0.0833333333333333,0.0,0.0,0.0,0.0,三民區,3280.0,4.0,2.0,2.0,3,30
電梯大樓,54.88,26.86,5.0,0.0,1.0,1.0,0.0,仁武區,1780.0,3.0,2.0,2.0,11,14
電梯大樓,46.34,37.29,36.0,0.0,0.0,1.0,0.0,苓雅區,1080.0,4.0,2.0,3.0,9,12
電梯大樓,42.42,25.15,31.0,0.0,1.0,0.0,1.0,大寮區,808.0,3.0,2.0,2.0,7,7
電梯大樓,38.89,23.99,38.0,0.0,0.0,1.0,0.0,小港區,777.0,3.0,2.0,2.0,7,7
電梯大樓,41.84,17.76,20.0,0.0,0.0,0.0,0.0,左營區,1880.0,3.0,2.0,2.0,13,34
電梯大樓,45.82,22.84,1.0,0.0,1.0,0.0,0.0,楠梓區,1568.0,3.0,2.0,2.0,10,15
電梯大樓,49.46,28.35,27.0,0.0,1.0,1.0,0.0,三民區,1380.0,3.0,2.0,2.0,3,24
電梯大樓,38.86,16.38,2.0,0.0,1.0,0.0,0.0,鳳山區,1298.0,3.0,2.0,2.0,11,14
電梯大樓,41.84,17.76,20.0,0.0,0.0,0.0,0.0,左營區,1880.0,3.0,2.0,2.0,13,34
電梯大樓,45.82,22.84,1.0,0.0,1.0,0.0,0.0,楠梓區,1568.0,3.0,2.0,2.0,10,15
電梯大樓,49.46,28.35,27.0,0.0,1.0,1.0,0.0,三民區,1380.0,3.0,2.0,2.0,3,24
電梯大樓,38.86,16.38,2.0,0.0,1.0,0.0,0.0,鳳山區,1298.0,3.0,2.0,2.0,11,14
電梯大樓,9.94,5.98,29.0,0.0,0.0,0.0,1.0,前鎮區,268.0,1.0,1.0,1.0,10,20
電梯大樓,43.07,20.85,9.0,0.0,1.0,0.0,0.0,鳳山區,1198.0,3.0,2.0,2.0,6,15
電梯大樓,42.09,18.77,8.0,0.0,1.0,0.0,0.0,楠梓區,1280.0,3.0,2.0,2.0,13,15
電梯大樓,34.64,14.23,8.0,0.0,1.0,1.0,0.0,三民區,980.0,2.0,2.0,1.0,11,15
電梯大樓,34.63,14.23,8.0,0.0,1.0,1.0,0.0,三民區,988.0,2.0,2.0,1.0,6,15
